"","Family","Family_gardenID","Garden","Trait","Environment","value"
"2838","ESC_05","ESC_05_Vermont","Vermont","Growth2020","away",11.1368
"2839","ESC_06","ESC_06_Vermont","Vermont","Growth2020","home",14.53459
"2840","ESC_06","ESC_06_Vermont","Vermont","Growth2020","away",11.86388
"2841","G13_01","G13_01_Vermont","Vermont","Growth2020","home",16.64892
"2842","G13_01","G13_01_Vermont","Vermont","Growth2020","away",12.3486
"2843","G13_02","G13_02_Vermont","Vermont","Growth2020","home",17.03034
"2844","G13_02","G13_02_Vermont","Vermont","Growth2020","away",12.89391
"2845","G13_03","G13_03_Vermont","Vermont","Growth2020","home",17.20246
"2846","G13_03","G13_03_Vermont","Vermont","Growth2020","away",14.95396
"2847","G13_04","G13_04_Vermont","Vermont","Growth2020","home",14.31944
"2848","G13_04","G13_04_Vermont","Vermont","Growth2020","away",15.3175
"2849","G13_05","G13_05_Vermont","Vermont","Growth2020","home",16.05985
"2850","G13_05","G13_05_Vermont","Vermont","Growth2020","away",15.6481
"2851","G18_01","G18_01_Vermont","Vermont","Growth2020","home",17.58248
"2852","G18_01","G18_01_Vermont","Vermont","Growth2020","away",18.22581
"2853","G18_02","G18_02_Vermont","Vermont","Growth2020","home",16.47898
"2854","G18_02","G18_02_Vermont","Vermont","Growth2020","away",12.46978
"2855","G18_03","G18_03_Vermont","Vermont","Growth2020","home",17.75481
"2856","G18_03","G18_03_Vermont","Vermont","Growth2020","away",15.16913
"2857","G57_01","G57_01_Vermont","Vermont","Growth2020","home",19.31095
"2858","G57_01","G57_01_Vermont","Vermont","Growth2020","away",23.37595
"2859","G57_02","G57_02_Vermont","Vermont","Growth2020","home",18.42996
"2860","G57_02","G57_02_Vermont","Vermont","Growth2020","away",12.9545
"2861","G57_03","G57_03_Vermont","Vermont","Growth2020","home",13.67398
"2862","G57_03","G57_03_Vermont","Vermont","Growth2020","away",15.55986
"2863","G57_04","G57_04_Vermont","Vermont","Growth2020","home",19.13882
"2864","G57_04","G57_04_Vermont","Vermont","Growth2020","away",14.65101
"2865","G57_05","G57_05_Vermont","Vermont","Growth2020","home",15.18129
"2866","G57_05","G57_05_Vermont","Vermont","Growth2020","away",17.03825
"2867","G57_06","G57_06_Vermont","Vermont","Growth2020","home",16.04065
"2868","G57_06","G57_06_Vermont","Vermont","Growth2020","away",15.3175
"2869","G57_07","G57_07_Vermont","Vermont","Growth2020","home",13.07156
"2870","G57_07","G57_07_Vermont","Vermont","Growth2020","away",17.61991
"2871","G57_08","G57_08_Vermont","Vermont","Growth2020","home",18.23519
"2872","G57_08","G57_08_Vermont","Vermont","Growth2020","away",22.24975
"2873","G57_09","G57_09_Vermont","Vermont","Growth2020","home",17.89095
"2874","G57_09","G57_09_Vermont","Vermont","Growth2020","away",17.1352
"2875","G57_10","G57_10_Vermont","Vermont","Growth2020","home",16.98731
"2876","G57_10","G57_10_Vermont","Vermont","Growth2020","away",16.16049
"2877","G57_11","G57_11_Vermont","Vermont","Growth2020","home",17.24549
"2878","G57_11","G57_11_Vermont","Vermont","Growth2020","away",17.49873
"2879","GFM_48","GFM_48_Vermont","Vermont","Growth2020","home",16.47095
"2880","GFM_48","GFM_48_Vermont","Vermont","Growth2020","away",14.34806
"2881","GFM_49","GFM_49_Vermont","Vermont","Growth2020","home",16.90125
"2882","GFM_49","GFM_49_Vermont","Vermont","Growth2020","away",14.04511
"2883","GFM_50","GFM_50_Vermont","Vermont","Growth2020","home",16.51398
"2884","GFM_50","GFM_50_Vermont","Vermont","Growth2020","away",12.54559
"2885","GFM_51","GFM_51_Vermont","Vermont","Growth2020","home",15.8255
"2886","GFM_51","GFM_51_Vermont","Vermont","Growth2020","away",9.561467
"2887","GFM_55","GFM_55_Vermont","Vermont","Growth2020","home",15.72571
"2888","GFM_55","GFM_55_Vermont","Vermont","Growth2020","away",11.57996
"2889","GPA_01","GPA_01_Vermont","Vermont","Growth2020","home",17.50367
"2890","GPA_01","GPA_01_Vermont","Vermont","Growth2020","away",15.86281
"2891","GPA_02","GPA_02_Vermont","Vermont","Growth2020","home",18.07977
"2892","GPA_02","GPA_02_Vermont","Vermont","Growth2020","away",12.53037
"2893","GPA_03","GPA_03_Vermont","Vermont","Growth2020","home",16.08368
"2894","GPA_03","GPA_03_Vermont","Vermont","Growth2020","away",14.1057
"2895","GPA_04","GPA_04_Vermont","Vermont","Growth2020","home",15.52375
"2896","GPA_04","GPA_04_Vermont","Vermont","Growth2020","away",13.37863
"2897","GRE_01","GRE_01_Vermont","Vermont","Growth2020","home",16.04065
"2898","GRE_01","GRE_01_Vermont","Vermont","Growth2020","away",15.01455
"2899","GRE_03","GRE_03_Vermont","Vermont","Growth2020","home",15.91156
"2900","GRE_03","GRE_03_Vermont","Vermont","Growth2020","away",14.16629
"2901","GRE_04","GRE_04_Vermont","Vermont","Growth2020","home",16.26556
"2902","GRE_04","GRE_04_Vermont","Vermont","Growth2020","away",13.86334
"2903","GRE_05","GRE_05_Vermont","Vermont","Growth2020","home",15.95459
"2904","GRE_05","GRE_05_Vermont","Vermont","Growth2020","away",13.07568
"2905","GRE_06","GRE_06_Vermont","Vermont","Growth2020","home",13.50186
"2906","GRE_06","GRE_06_Vermont","Vermont","Growth2020","away",10.13618
"2907","GRE_07","GRE_07_Vermont","Vermont","Growth2020","home",15.61034
"2908","GRE_07","GRE_07_Vermont","Vermont","Growth2020","away",14.89337
"2909","HR_01","HR_01_Vermont","Vermont","Growth2020","home",15.95459
"2910","HR_01","HR_01_Vermont","Vermont","Growth2020","away",13.74743
"2911","HR_02","HR_02_Vermont","Vermont","Growth2020","home",18.93186
"2912","HR_02","HR_02_Vermont","Vermont","Growth2020","away",15.68104
"2913","HR_03","HR_03_Vermont","Vermont","Growth2020","home",16.57775
"2914","HR_03","HR_03_Vermont","Vermont","Growth2020","away",15.13573
"2915","HR_05","HR_05_Vermont","Vermont","Growth2020","home",14.92186
"2916","HR_05","HR_05_Vermont","Vermont","Growth2020","away",13.49981
"2917","HR_06","HR_06_Vermont","Vermont","Growth2020","home",17.24549
"2918","HR_06","HR_06_Vermont","Vermont","Growth2020","away",17.55932
"2919","HR_07","HR_07_Vermont","Vermont","Growth2020","home",17.00149
"2920","HR_07","HR_07_Vermont","Vermont","Growth2020","away",15.01954
"2921","HR_10","HR_10_Vermont","Vermont","Growth2020","home",15.13701
"2922","HR_10","HR_10_Vermont","Vermont","Growth2020","away",18.16522
"2923","HUN_01","HUN_01_Vermont","Vermont","Growth2020","home",15.60503
"2924","HUN_01","HUN_01_Vermont","Vermont","Growth2020","away",10.47031
"2925","HUN_02","HUN_02_Vermont","Vermont","Growth2020","home",16.42792
"2926","HUN_02","HUN_02_Vermont","Vermont","Growth2020","away",12.04565
"2927","HUN_03","HUN_03_Vermont","Vermont","Growth2020","home",15.33062
"2928","HUN_03","HUN_03_Vermont","Vermont","Growth2020","away",9.020864
"2929","HUN_04","HUN_04_Vermont","Vermont","Growth2020","home",14.87986
"2930","HUN_04","HUN_04_Vermont","Vermont","Growth2020","away",11.31857
"2931","HUN_05","HUN_05_Vermont","Vermont","Growth2020","home",16.47898
"2932","HUN_05","HUN_05_Vermont","Vermont","Growth2020","away",12.22742
"2933","HUN_06","HUN_06_Vermont","Vermont","Growth2020","home",14.62065
"2934","HUN_06","HUN_06_Vermont","Vermont","Growth2020","away",17.49873
"2935","HUN_07","HUN_07_Vermont","Vermont","Growth2020","home",16.2011
"2936","HUN_07","HUN_07_Vermont","Vermont","Growth2020","away",15.55986
"2937","IND_01","IND_01_Vermont","Vermont","Growth2020","home",15.65337
"2938","IND_01","IND_01_Vermont","Vermont","Growth2020","away",16.16576
"2939","IND_02","IND_02_Vermont","Vermont","Growth2020","home",17.50367
"2940","IND_02","IND_02_Vermont","Vermont","Growth2020","away",12.22742
"2941","IND_03","IND_03_Vermont","Vermont","Growth2020","home",16.64307
"2942","IND_03","IND_03_Vermont","Vermont","Growth2020","away",16.04458
"2943","IND_04","IND_04_Vermont","Vermont","Growth2020","home",15.61017
"2944","IND_04","IND_04_Vermont","Vermont","Growth2020","away",18.58935
"2945","IND_05","IND_05_Vermont","Vermont","Growth2020","home",15.22307
"2946","IND_05","IND_05_Vermont","Vermont","Growth2020","away",13.62099
"2947","IND_06","IND_06_Vermont","Vermont","Growth2020","home",16.16974
"2948","IND_06","IND_06_Vermont","Vermont","Growth2020","away",11.98506
"2949","JAY_01","JAY_01_Vermont","Vermont","Growth2020","home",15.67219
"2950","JAY_01","JAY_01_Vermont","Vermont","Growth2020","away",12.10624
"2951","JAY_02","JAY_02_Vermont","Vermont","Growth2020","home",16.23656
"2952","JAY_02","JAY_02_Vermont","Vermont","Growth2020","away",11.01562
"2953","JAY_03","JAY_03_Vermont","Vermont","Growth2020","home",15.98699
"2954","JAY_03","JAY_03_Vermont","Vermont","Growth2020","away",11.62152
"2955","KAN_02","KAN_02_Vermont","Vermont","Growth2020","home",19.5261
"2956","KAN_02","KAN_02_Vermont","Vermont","Growth2020","away",16.71107
"2957","KAN_03","KAN_03_Vermont","Vermont","Growth2020","home",18.66549
"2958","KAN_03","KAN_03_Vermont","Vermont","Growth2020","away",11.43975
"2959","KAN_04","KAN_04_Vermont","Vermont","Growth2020","home",17.24549
"2960","KAN_04","KAN_04_Vermont","Vermont","Growth2020","away",12.59096
"2961","KAN_05","KAN_05_Vermont","Vermont","Growth2020","home",17.24549
"2962","KAN_05","KAN_05_Vermont","Vermont","Growth2020","away",10.71267
"2963","KAN_06","KAN_06_Vermont","Vermont","Growth2020","home",16.35834
"2964","KAN_06","KAN_06_Vermont","Vermont","Growth2020","away",14.22688
"2965","KIL_01","KIL_01_Vermont","Vermont","Growth2020","home",15.07112
"2966","KIL_01","KIL_01_Vermont","Vermont","Growth2020","away",13.62099
"2967","KIL_02","KIL_02_Vermont","Vermont","Growth2020","home",18.08114
"2968","KIL_02","KIL_02_Vermont","Vermont","Growth2020","away",10.22795
"2969","KIL_03","KIL_03_Vermont","Vermont","Growth2020","home",15.42478
"2970","KIL_03","KIL_03_Vermont","Vermont","Growth2020","away",10.22795
"2971","KIL_04","KIL_04_Vermont","Vermont","Growth2020","home",15.52388
"2972","KIL_04","KIL_04_Vermont","Vermont","Growth2020","away",13.29292
"2973","KIL_05","KIL_05_Vermont","Vermont","Growth2020","home",16.29883
"2974","KIL_05","KIL_05_Vermont","Vermont","Growth2020","away",8.28908
"2975","KIL_06","KIL_06_Vermont","Vermont","Growth2020","home",17.24549
"2976","KIL_06","KIL_06_Vermont","Vermont","Growth2020","away",14.1057
"2977","KOS_01","KOS_01_Vermont","Vermont","Growth2020","home",17.28852
"2978","KOS_01","KOS_01_Vermont","Vermont","Growth2020","away",12.20451
"2979","KOS_02","KOS_02_Vermont","Vermont","Growth2020","home",15.6964
"2980","KOS_02","KOS_02_Vermont","Vermont","Growth2020","away",15.25691
"2981","KOS_03","KOS_03_Vermont","Vermont","Growth2020","home",16.85564
"2982","KOS_03","KOS_03_Vermont","Vermont","Growth2020","away",9.864416
"2983","KOS_04","KOS_04_Vermont","Vermont","Growth2020","home",15.8956
"2984","KOS_04","KOS_04_Vermont","Vermont","Growth2020","away",13.62099
"2985","KOS_05","KOS_05_Vermont","Vermont","Growth2020","home",15.6849
"2986","KOS_05","KOS_05_Vermont","Vermont","Growth2020","away",12.81407
"2987","KOS_07","KOS_07_Vermont","Vermont","Growth2020","home",14.93184
"2988","KOS_07","KOS_07_Vermont","Vermont","Growth2020","away",12.71214
"2989","LEU_01","LEU_01_Vermont","Vermont","Growth2020","home",16.98731
"2990","LEU_01","LEU_01_Vermont","Vermont","Growth2020","away",15.88705
"2991","LEU_02","LEU_02_Vermont","Vermont","Growth2020","home",17.46064
"2992","LEU_02","LEU_02_Vermont","Vermont","Growth2020","away",10.81478
"2993","LEU_03","LEU_03_Vermont","Vermont","Growth2020","home",15.14229
"2994","LEU_03","LEU_03_Vermont","Vermont","Growth2020","away",10.1376
"2995","LEU_04","LEU_04_Vermont","Vermont","Growth2020","home",19.11558
"2996","LEU_04","LEU_04_Vermont","Vermont","Growth2020","away",16.5293
"2997","LEU_05","LEU_05_Vermont","Vermont","Growth2020","home",18.66549
"2998","LEU_05","LEU_05_Vermont","Vermont","Growth2020","away",12.16683
"2999","LOL_01","LOL_01_Vermont","Vermont","Growth2020","home",19.35398
"3000","LOL_01","LOL_01_Vermont","Vermont","Growth2020","away",12.10945
"3001","LOL_02","LOL_02_Vermont","Vermont","Growth2020","home",15.80729
"3002","LOL_02","LOL_02_Vermont","Vermont","Growth2020","away",11.47226
"3003","LOL_03","LOL_03_Vermont","Vermont","Growth2020","home",17.29575
"3004","LOL_03","LOL_03_Vermont","Vermont","Growth2020","away",11.1014
"3005","LOL_04","LOL_04_Vermont","Vermont","Growth2020","home",18.23519
"3006","LOL_04","LOL_04_Vermont","Vermont","Growth2020","away",10.56726
"3007","LOL_05","LOL_05_Vermont","Vermont","Growth2020","home",18.83761
"3008","LOL_05","LOL_05_Vermont","Vermont","Growth2020","away",14.52983
"3009","MAC_01","MAC_01_Vermont","Vermont","Growth2020","home",16.08368
"3010","MAC_01","MAC_01_Vermont","Vermont","Growth2020","away",11.80329
"3011","MAC_02","MAC_02_Vermont","Vermont","Growth2020","home",14.53503
"3012","MAC_02","MAC_02_Vermont","Vermont","Growth2020","away",12.97303
"3013","MAC_03","MAC_03_Vermont","Vermont","Growth2020","home",15.22307
"3014","MAC_03","MAC_03_Vermont","Vermont","Growth2020","away",12.26982
"3015","MAC_04","MAC_04_Vermont","Vermont","Growth2020","home",16.77216
"3016","MAC_04","MAC_04_Vermont","Vermont","Growth2020","away",11.56093
"3017","MAC_05","MAC_05_Vermont","Vermont","Growth2020","home",15.30913
"3018","MAC_05","MAC_05_Vermont","Vermont","Growth2020","away",12.71214
"3019","MMF_13","MMF_13_Vermont","Vermont","Growth2020","home",15.51895
"3020","MMF_13","MMF_13_Vermont","Vermont","Growth2020","away",15.99646
"3021","MMF_24","MMF_24_Vermont","Vermont","Growth2020","home",17.93398
"3022","MMF_24","MMF_24_Vermont","Vermont","Growth2020","away",13.80275
"3023","MPG_01","MPG_01_Vermont","Vermont","Growth2020","home",13.96524
"3024","MPG_01","MPG_01_Vermont","Vermont","Growth2020","away",12.46978
"3025","MPG_02","MPG_02_Vermont","Vermont","Growth2020","home",14.15356
"3026","MPG_02","MPG_02_Vermont","Vermont","Growth2020","away",13.07568
"3027","MPG_03","MPG_03_Vermont","Vermont","Growth2020","home",15.72222
"3028","MPG_03","MPG_03_Vermont","Vermont","Growth2020","away",13.49981
"3029","MPG_04","MPG_04_Vermont","Vermont","Growth2020","home",16.79442
"3030","MPG_04","MPG_04_Vermont","Vermont","Growth2020","away",12.41313
"3031","MPG_05","MPG_05_Vermont","Vermont","Growth2020","home",16.64084
"3032","MPG_05","MPG_05_Vermont","Vermont","Growth2020","away",13.69517
"3033","MPG_06","MPG_06_Vermont","Vermont","Growth2020","home",15.6315
"3034","MPG_06","MPG_06_Vermont","Vermont","Growth2020","away",10.22795
"3035","MRC_02","MRC_02_Vermont","Vermont","Growth2020","home",15.78246
"3036","MRC_02","MRC_02_Vermont","Vermont","Growth2020","away",11.55789
"3037","MRC_07","MRC_07_Vermont","Vermont","Growth2020","home",16.64892
"3038","MRC_07","MRC_07_Vermont","Vermont","Growth2020","away",11.53354
"3039","MRC_08","MRC_08_Vermont","Vermont","Growth2020","home",15.73943
"3040","MRC_08","MRC_08_Vermont","Vermont","Growth2020","away",13.86334
"3041","MRC_16","MRC_16_Vermont","Vermont","Growth2020","home",16.04065
"3042","MRC_16","MRC_16_Vermont","Vermont","Growth2020","away",11.98506
"3043","MRC_18","MRC_18_Vermont","Vermont","Growth2020","home",14.96489
"3044","MRC_18","MRC_18_Vermont","Vermont","Growth2020","away",12.9545
"3045","MSK_01","MSK_01_Vermont","Vermont","Growth2020","home",17.89606
"3046","MSK_01","MSK_01_Vermont","Vermont","Growth2020","away",13.80275
"3047","MSK_02","MSK_02_Vermont","Vermont","Growth2020","home",16.70168
"3048","MSK_02","MSK_02_Vermont","Vermont","Growth2020","away",12.61454
"3049","MSK_03","MSK_03_Vermont","Vermont","Growth2020","home",16.6861
"3050","MSK_03","MSK_03_Vermont","Vermont","Growth2020","away",13.83306
"3051","MSK_04","MSK_04_Vermont","Vermont","Growth2020","home",15.47085
"3052","MSK_04","MSK_04_Vermont","Vermont","Growth2020","away",14.16663
"3053","MT_01","MT_01_Vermont","Vermont","Growth2020","home",14.45445
"3054","MT_01","MT_01_Vermont","Vermont","Growth2020","away",10.77326
"3055","MT_04","MT_04_Vermont","Vermont","Growth2020","home",16.41351
"3056","MT_04","MT_04_Vermont","Vermont","Growth2020","away",10.66162
"3057","MT_05","MT_05_Vermont","Vermont","Growth2020","home",15.05095
"3058","MT_05","MT_05_Vermont","Vermont","Growth2020","away",14.77219
"3059","MT_07","MT_07_Vermont","Vermont","Growth2020","home",16.74789
"3060","MT_07","MT_07_Vermont","Vermont","Growth2020","away",11.43975
"3061","MT_08","MT_08_Vermont","Vermont","Growth2020","home",17.15943
"3062","MT_08","MT_08_Vermont","Vermont","Growth2020","away",15.07514
"3063","MT_09","MT_09_Vermont","Vermont","Growth2020","home",16.08368
"3064","MT_09","MT_09_Vermont","Vermont","Growth2020","away",13.44468
"3065","MT_10","MT_10_Vermont","Vermont","Growth2020","home",16.72913
"3066","MT_10","MT_10_Vermont","Vermont","Growth2020","away",14.16629
"3067","MT_12","MT_12_Vermont","Vermont","Growth2020","home",17.28852
"3068","MT_12","MT_12_Vermont","Vermont","Growth2020","away",14.46924
"3069","NBTIC_543","NBTIC_543_Vermont","Vermont","Growth2020","home",17.93398
"3070","NBTIC_543","NBTIC_543_Vermont","Vermont","Growth2020","away",19.86174
"3071","NBTIC_552","NBTIC_552_Vermont","Vermont","Growth2020","home",16.38489
"3072","NBTIC_552","NBTIC_552_Vermont","Vermont","Growth2020","away",17.1352
"3073","NBTIC_565","NBTIC_565_Vermont","Vermont","Growth2020","home",14.96489
"3074","NBTIC_565","NBTIC_565_Vermont","Vermont","Growth2020","away",15.98399
"3075","NBTIC_623","NBTIC_623_Vermont","Vermont","Growth2020","home",16.03685
"3076","NBTIC_623","NBTIC_623_Vermont","Vermont","Growth2020","away",14.95396
"3077","NBTIC_624","NBTIC_624_Vermont","Vermont","Growth2020","home",15.22307
"3078","NBTIC_624","NBTIC_624_Vermont","Vermont","Growth2020","away",17.31697
"3079","NBTIC_627","NBTIC_627_Vermont","Vermont","Growth2020","home",17.07337
"3080","NBTIC_627","NBTIC_627_Vermont","Vermont","Growth2020","away",13.74217
"3081","NOR_01","NOR_01_Vermont","Vermont","Growth2020","home",13.67398
"3082","NOR_01","NOR_01_Vermont","Vermont","Growth2020","away",15.07514
"3083","NOR_02","NOR_02_Vermont","Vermont","Growth2020","home",13.44482
"3084","NOR_02","NOR_02_Vermont","Vermont","Growth2020","away",11.01562
"3085","NOR_03","NOR_03_Vermont","Vermont","Growth2020","home",16.69904
"3086","NOR_03","NOR_03_Vermont","Vermont","Growth2020","away",11.92447
"3087","NOR_04","NOR_04_Vermont","Vermont","Growth2020","home",15.73943
"3088","NOR_04","NOR_04_Vermont","Vermont","Growth2020","away",15.69457
"3089","NOR_05","NOR_05_Vermont","Vermont","Growth2020","home",16.06296
"3090","NOR_05","NOR_05_Vermont","Vermont","Growth2020","away",13.31804
"3091","NOR_06","NOR_06_Vermont","Vermont","Growth2020","home",15.88772
"3092","NOR_06","NOR_06_Vermont","Vermont","Growth2020","away",11.25798
"3093","OCT_01","OCT_01_Vermont","Vermont","Growth2020","home",17.40905
"3094","OCT_01","OCT_01_Vermont","Vermont","Growth2020","away",13.07568
"3095","OCT_02","OCT_02_Vermont","Vermont","Growth2020","home",16.6861
"3096","OCT_02","OCT_02_Vermont","Vermont","Growth2020","away",13.80275
"3097","OCT_03","OCT_03_Vermont","Vermont","Growth2020","home",16.29883
"3098","OCT_03","OCT_03_Vermont","Vermont","Growth2020","away",17.31697
"3099","OCT_04","OCT_04_Vermont","Vermont","Growth2020","home",17.15943
"3100","OCT_04","OCT_04_Vermont","Vermont","Growth2020","away",13.86334
"3101","OCT_06","OCT_06_Vermont","Vermont","Growth2020","home",16.08368
"3102","OCT_06","OCT_06_Vermont","Vermont","Growth2020","away",15.19632
